datetime,interaction,direction,correspondent_id,call_duration
2011-03-26 19:17:37,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-03-26 18:53:02,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-03-26 18:44:32,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-03-26 21:03:53,text,out,53977cf505540f07e872778a3a4f0a5e77f5f8a3,
2011-03-26 18:44:01,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-03-26 18:43:24,text,out,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-03-27 21:09:58,text,out,3ea2d0325e59efc80fcf25775be2c6c8d45a410a,
2011-04-19 20:42:30,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-19 20:45:36,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-19 20:38:06,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-19 20:59:32,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-20 13:07:00,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-20 13:06:58,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-20 13:48:55,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-20 13:14:35,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-20 12:22:04,text,out,729e192895a72ed8b1ea05d4167ebb47d65db97f,
2011-04-20 16:09:13,text,in,98091cd290195bfca8acb8bd44fd8eac4b9b8c1d,
2011-04-20 16:07:20,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-20 17:30:12,text,in,fa10-01-02,
2011-04-20 17:20:06,text,in,fa10-01-02,
2011-04-20 17:17:27,text,in,fa10-01-02,
2011-04-20 17:16:33,text,in,fa10-01-02,
2011-04-20 17:13:38,text,in,fa10-01-02,
2011-04-20 18:02:31,text,out,fa10-01-02,
2011-04-20 17:26:46,text,out,fa10-01-02,
2011-04-20 17:23:09,text,out,fa10-01-02,
2011-04-20 17:18:10,text,out,fa10-01-02,
2011-04-20 17:14:30,text,out,fa10-01-02,
2011-04-20 17:11:06,text,out,fa10-01-02,
2011-04-20 17:08:58,text,out,fa10-01-02,
2011-04-20 21:04:21,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-21 10:57:50,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-21 10:43:13,text,in,fa10-01-02,
2011-04-21 08:53:03,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-21 10:42:11,text,out,fa10-01-02,
2011-04-21 13:13:40,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-21 16:46:33,text,in,fa10-01-02,
2011-04-21 15:50:49,text,in,fa10-01-02,
2011-04-21 15:49:03,text,in,fa10-01-02,
2011-04-21 15:44:50,text,in,fa10-01-02,
2011-04-21 15:06:55,text,in,fa10-01-02,
2011-04-21 15:03:43,text,in,fa10-01-02,
2011-04-21 15:02:08,text,in,fa10-01-02,
2011-04-21 14:59:30,text,in,fa10-01-02,
2011-04-21 14:57:22,text,in,fa10-01-02,
2011-04-21 15:50:06,text,out,fa10-01-02,
2011-04-21 15:48:00,text,out,fa10-01-02,
2011-04-21 15:47:47,text,out,fa10-01-02,
2011-04-21 15:47:07,text,out,fa10-01-02,
2011-04-21 15:16:28,text,out,fa10-01-02,
2011-04-21 15:06:08,text,out,fa10-01-02,
2011-04-21 15:05:30,text,out,fa10-01-02,
2011-04-21 15:02:58,text,out,fa10-01-02,
2011-04-21 15:02:15,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-21 15:01:26,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-21 15:00:16,text,out,fa10-01-02,
2011-04-21 14:58:10,text,out,fa10-01-02,
2011-04-21 18:15:08,text,out,fa10-01-02,
2011-04-22 09:34:33,text,in,fa10-01-02,
2011-04-22 10:59:53,text,in,fa10-01-02,
2011-04-22 10:44:33,text,in,fa10-01-02,
2011-04-22 10:30:30,text,in,fa10-01-02,
2011-04-22 10:08:38,text,in,fa10-01-02,
2011-04-22 10:07:20,text,in,fa10-01-02,
2011-04-22 11:00:33,text,out,fa10-01-02,
2011-04-22 10:41:26,text,out,fa10-01-02,
2011-04-22 10:22:36,text,out,fa10-01-02,
2011-04-22 10:21:42,text,out,fa10-01-02,
2011-04-22 10:05:55,text,out,fa10-01-02,
2011-04-22 10:05:26,text,out,fa10-01-02,
2011-04-22 10:05:06,text,out,fa10-01-02,
2011-04-22 11:01:54,text,in,fa10-01-02,
2011-04-22 11:48:06,text,in,fa10-01-02,
2011-04-22 11:44:03,text,in,2d3edda034c80f4b6155d602ae5f1f07b54b10c8,
2011-04-22 11:39:40,text,in,fa10-01-02,
2011-04-22 11:35:33,text,in,2d3edda034c80f4b6155d602ae5f1f07b54b10c8,
2011-04-22 11:25:43,text,in,fa10-01-02,
2011-04-22 11:55:25,text,out,fa10-01-02,
2011-04-22 11:54:57,text,out,fa10-01-02,
2011-04-22 11:41:57,text,out,fa10-01-02,
2011-04-22 11:40:17,text,out,2d3edda034c80f4b6155d602ae5f1f07b54b10c8,
2011-04-22 11:38:52,text,out,fa10-01-02,
2011-04-22 11:37:58,text,out,fa10-01-02,
2011-04-22 11:23:28,text,out,fa10-01-02,
2011-04-22 16:14:09,text,in,fa10-01-02,
2011-04-22 14:09:16,text,in,fa10-01-02,
2011-04-22 16:43:49,text,out,fa10-01-02,
2011-04-22 14:02:00,text,out,fa10-01-02,
2011-04-23 18:27:23,text,in,fa10-01-02,
2011-04-23 18:24:03,text,in,fa10-01-02,
2011-04-23 18:13:05,text,in,fa10-01-02,
2011-04-23 18:09:58,text,in,fa10-01-02,
2011-04-23 18:05:14,text,in,fa10-01-02,
2011-04-23 17:58:53,text,in,fa10-01-02,
2011-04-23 17:55:22,text,in,fa10-01-02,
2011-04-23 17:49:09,text,in,fa10-01-02,
2011-04-23 17:43:42,text,in,fa10-01-02,
2011-04-23 17:40:07,text,in,fa10-01-02,
2011-04-23 17:39:37,text,in,fa10-01-02,
2011-04-23 17:37:46,text,in,fa10-01-02,
2011-04-23 17:34:58,text,in,fa10-01-02,
2011-04-23 17:33:30,text,in,fa10-01-02,
2011-04-23 17:27:48,text,in,fa10-01-02,
2011-04-23 21:39:21,text,out,3403126506d3fb6b13c8b0e92f7079178500faf8,
2011-04-23 18:27:27,text,out,fa10-01-02,
2011-04-23 18:25:55,text,out,fa10-01-02,
2011-04-23 18:10:38,text,out,fa10-01-02,
2011-04-23 18:08:51,text,out,fa10-01-02,
2011-04-23 18:08:05,text,out,fa10-01-02,
2011-04-23 18:04:23,text,out,fa10-01-02,
2011-04-23 18:03:23,text,out,fa10-01-02,
2011-04-23 17:57:44,text,out,fa10-01-02,
2011-04-23 17:53:39,text,out,fa10-01-02,
2011-04-23 17:48:24,text,out,fa10-01-02,
2011-04-23 17:47:54,text,out,fa10-01-02,
2011-04-23 17:47:10,text,out,fa10-01-02,
2011-04-23 17:46:44,text,out,fa10-01-02,
2011-04-23 17:46:01,text,out,fa10-01-02,
2011-04-23 17:42:20,text,out,fa10-01-02,
2011-04-23 17:41:52,text,out,fa10-01-02,
2011-04-23 17:38:09,text,out,fa10-01-02,
2011-04-23 17:36:33,text,out,fa10-01-02,
2011-04-23 17:35:37,text,out,fa10-01-02,
2011-04-23 17:34:53,text,out,fa10-01-02,
2011-04-23 17:34:07,text,out,fa10-01-02,
2011-04-23 17:32:53,text,out,fa10-01-02,
2011-04-23 17:18:16,text,out,fa10-01-02,
2011-04-23 17:18:12,text,out,fa10-01-02,
2011-04-23 16:33:30,text,out,fa10-01-02,
2011-04-24 08:44:27,text,in,fa10-01-02,
2011-04-24 08:42:27,text,in,fa10-01-02,
2011-04-24 08:41:43,text,in,fa10-01-02,
2011-04-24 08:36:32,text,in,fa10-01-02,
2011-04-24 08:33:08,text,in,fa10-01-02,
2011-04-24 08:31:07,text,in,fa10-01-02,
2011-04-24 08:29:41,text,in,fa10-01-02,
2011-04-24 08:28:34,text,in,fa10-01-02,
2011-04-24 00:19:55,text,in,402703b1ffa3c1c0703f977586eb3c119dc24d09,
2011-04-23 22:50:33,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-24 08:39:39,text,out,fa10-01-02,
2011-04-24 08:34:06,text,out,fa10-01-02,
2011-04-24 08:32:19,text,out,fa10-01-02,
2011-04-24 08:30:07,text,out,fa10-01-02,
2011-04-24 08:28:58,text,out,fa10-01-02,
2011-04-24 08:28:25,text,out,fa10-01-02,
2011-04-24 08:27:46,text,out,fa10-01-02,
2011-04-24 08:27:03,text,out,fa10-01-02,
2011-04-24 08:25:59,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-24 01:01:46,text,out,402703b1ffa3c1c0703f977586eb3c119dc24d09,
2011-04-23 22:41:25,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-24 19:01:25,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 09:10:02,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 11:49:45,text,out,fa10-01-02,
2011-04-25 12:41:56,text,in,4a54cdfd535c6cc8b63974e04e9bc8010fa54f9a,
2011-04-25 12:37:00,text,in,4a54cdfd535c6cc8b63974e04e9bc8010fa54f9a,
2011-04-25 12:39:35,text,out,4a54cdfd535c6cc8b63974e04e9bc8010fa54f9a,
2011-04-25 12:34:57,text,out,cb6a63c853f3da3f8abc4aad0a0ee3756e65544a,
2011-04-25 12:33:03,text,out,953d393a6f3ecda8c9059a4a18ddd2df89d5a5aa,
2011-04-25 12:33:02,text,out,953d393a6f3ecda8c9059a4a18ddd2df89d5a5aa,
2011-04-25 12:33:02,text,out,4a54cdfd535c6cc8b63974e04e9bc8010fa54f9a,
2011-04-25 12:33:02,text,out,9c648e7c0b70758844ad1bcc55fc12ac5ddfa2f5,
2011-04-25 12:31:19,text,out,fa10-01-02,
2011-04-25 13:01:51,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 12:56:37,text,in,9c648e7c0b70758844ad1bcc55fc12ac5ddfa2f5,
2011-04-25 12:53:48,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 12:52:38,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 13:02:49,text,out,9c648e7c0b70758844ad1bcc55fc12ac5ddfa2f5,
2011-04-25 12:59:18,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 12:51:33,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 12:50:26,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 13:31:03,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 13:07:44,text,in,fa10-01-02,
2011-04-25 13:05:15,text,out,fa10-01-02,
2011-04-25 14:34:30,text,in,fa10-01-02,
2011-04-25 15:28:12,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-25 15:20:03,text,in,fa10-01-02,
2011-04-25 14:59:41,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 15:50:17,text,out,4b59aa5179cb3d8cb8b47ecd45f0af29b236f078,
2011-04-25 15:49:59,text,out,4b59aa5179cb3d8cb8b47ecd45f0af29b236f078,
2011-04-25 15:47:14,text,out,fa10-01-02,
2011-04-25 15:46:45,text,out,fa10-01-02,
2011-04-25 15:46:20,text,out,fa10-01-02,
2011-04-25 15:28:06,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-25 15:26:28,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-25 15:24:04,text,out,fa10-01-02,
2011-04-25 15:22:57,text,out,fa10-01-02,
2011-04-25 15:22:27,text,out,fa10-01-02,
2011-04-25 15:14:27,text,out,fa10-01-02,
2011-04-25 15:05:10,text,out,fa10-01-02,
2011-04-25 15:02:51,text,out,fa10-01-02,
2011-04-25 19:04:37,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-25 18:36:55,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-26 11:52:50,text,out,fa10-01-02,
2011-04-26 15:16:05,text,in,fa10-01-02,
2011-04-26 15:13:41,text,in,fa10-01-02,
2011-04-26 16:01:07,text,out,3403126506d3fb6b13c8b0e92f7079178500faf8,
2011-04-26 15:14:52,text,out,fa10-01-02,
2011-04-26 15:12:12,text,out,fa10-01-02,
2011-04-27 13:11:37,text,in,7b62ad0700e700e47616b7b7c11b1b618e9e8ce1,
2011-04-27 13:56:19,text,out,113c2b76f8aa05b90949bc529ff56d0e7c14b7e5,
2011-04-27 14:28:13,text,in,113c2b76f8aa05b90949bc529ff56d0e7c14b7e5,
2011-04-27 17:54:54,text,in,fa10-01-02,
2011-04-27 19:09:49,text,in,3403126506d3fb6b13c8b0e92f7079178500faf8,
2011-04-28 09:45:42,text,in,fa10-01-02,
2011-04-28 10:35:43,text,in,fa10-01-02,
2011-04-28 09:56:25,text,out,98091cd290195bfca8acb8bd44fd8eac4b9b8c1d,
2011-04-28 11:36:59,text,in,98091cd290195bfca8acb8bd44fd8eac4b9b8c1d,
2011-04-28 11:44:48,text,out,fa10-01-02,
2011-04-28 12:03:49,text,in,fa10-01-02,
2011-04-28 12:44:46,text,out,fa10-01-02,
2011-04-28 12:26:07,text,out,fa10-01-02,
2011-04-28 16:12:39,text,out,fa10-01-02,
2011-04-28 16:56:20,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-28 16:55:37,text,out,fa10-01-02,
2011-04-28 17:34:28,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-28 19:33:25,text,in,fa10-01-02,
2011-04-28 19:23:33,text,in,fa10-01-02,
2011-04-28 19:29:38,text,out,fa10-01-02,
2011-04-28 19:27:59,text,out,fa10-01-02,
2011-04-28 19:20:57,text,out,fa10-01-02,
2011-04-28 21:33:41,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-04-29 08:39:40,text,in,fa10-01-02,
2011-04-29 08:46:40,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-04-29 08:38:31,text,out,fa10-01-02,
2011-04-29 16:49:43,text,in,fa10-01-02,
2011-04-29 16:31:58,text,out,fa10-01-02,
2011-04-29 17:58:11,text,in,fa10-01-02,
2011-04-29 17:57:21,text,out,fa10-01-02,
2011-04-30 09:14:49,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-30 11:09:28,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-30 10:43:35,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-30 10:38:59,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-30 11:18:16,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-30 10:40:50,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-04-30 15:09:39,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-05-02 10:01:04,text,in,fa10-01-02,
2011-05-02 12:05:44,text,out,fa10-01-02,
2011-05-02 12:42:57,text,in,fa10-01-02,
2011-05-02 16:41:50,text,out,fa10-01-02,
2011-05-03 12:55:29,text,in,fa10-01-02,
2011-05-03 12:50:10,text,in,fa10-01-02,
2011-05-03 11:27:17,text,in,8e0753c8f955cf866d0b976fc17bcbbb7ce21fd7,
2011-05-03 12:29:35,text,out,fa10-01-02,
2011-05-03 12:29:08,text,out,fa10-01-02,
2011-05-03 15:54:52,text,out,fa10-01-02,
2011-05-03 16:03:18,text,in,fa10-01-02,
2011-05-03 19:41:50,text,out,fa10-01-02,
2011-05-04 11:04:42,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-04 10:30:38,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-04 11:30:11,text,out,f8f8354e33d4446cce1e4697f517558f9c3a11ff,
2011-05-04 11:02:15,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-04 16:52:56,text,in,fa10-01-02,
2011-05-04 15:17:51,text,in,fa10-01-02,
2011-05-04 15:04:52,text,in,fa10-01-02,
2011-05-04 15:04:42,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-04 15:00:13,text,in,fa10-01-02,
2011-05-04 14:53:39,text,in,fa10-01-02,
2011-05-04 14:49:04,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-04 14:45:40,text,in,fa10-01-02,
2011-05-04 14:39:19,text,in,fa10-01-02,
2011-05-04 13:35:45,text,in,f8f8354e33d4446cce1e4697f517558f9c3a11ff,
2011-05-04 13:34:47,text,in,fa10-01-02,
2011-05-04 16:56:19,text,out,fa10-01-02,
2011-05-04 15:21:04,text,out,fa10-01-02,
2011-05-04 15:04:10,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-04 15:03:14,text,out,fa10-01-02,
2011-05-04 14:58:40,text,out,fa10-01-02,
2011-05-04 14:51:54,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-04 14:48:36,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-04 14:47:03,text,out,fa10-01-02,
2011-05-04 14:44:34,text,out,fa10-01-02,
2011-05-04 14:43:49,text,out,fa10-01-02,
2011-05-04 13:31:49,text,out,fa10-01-02,
2011-05-04 17:21:09,text,out,fa10-01-02,
2011-05-04 18:08:59,text,in,f7db644f2c10df0f16471e0194bb5a813bb67d5f,
2011-05-04 18:08:51,text,in,f7db644f2c10df0f16471e0194bb5a813bb67d5f,
2011-05-04 18:03:28,text,in,f7db644f2c10df0f16471e0194bb5a813bb67d5f,
2011-05-04 17:42:31,text,in,f7db644f2c10df0f16471e0194bb5a813bb67d5f,
2011-05-04 18:06:04,text,out,f7db644f2c10df0f16471e0194bb5a813bb67d5f,
2011-05-04 17:56:01,text,out,f7db644f2c10df0f16471e0194bb5a813bb67d5f,
2011-05-04 19:09:01,text,out,fa10-01-02,
2011-05-04 19:08:47,text,out,fa10-01-02,
2011-05-04 22:16:02,text,in,d934276605c9483fbfd6c69180ab4fdd0290c4e5,
2011-05-04 22:15:19,text,in,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-05-04 22:14:33,text,out,b451b777e37dbd5cb5dfc4cee1d198a41deddc18,
2011-05-04 22:14:33,text,out,d934276605c9483fbfd6c69180ab4fdd0290c4e5,
2011-05-05 10:37:59,text,in,ead1de0e5518ef559314b124d1bfe0bd8cec0b4a,
2011-05-05 11:37:39,text,out,ead1de0e5518ef559314b124d1bfe0bd8cec0b4a,
2011-05-05 13:32:17,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-05 13:30:26,text,in,ead1de0e5518ef559314b124d1bfe0bd8cec0b4a,
2011-05-05 13:15:57,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-05 14:26:20,text,out,ead1de0e5518ef559314b124d1bfe0bd8cec0b4a,
2011-05-05 16:58:20,text,in,fa10-01-02,
2011-05-06 11:26:49,text,in,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-06 11:31:52,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-06 14:39:50,text,in,fa10-01-02,
2011-05-07 07:07:40,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-07 07:05:58,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-07 11:19:51,text,out,fa10-01-02,
2011-05-07 20:37:35,text,in,fa10-01-02,
2011-05-08 15:56:29,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-08 15:38:59,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-08 11:37:02,text,in,fa10-01-02,
2011-05-08 15:46:46,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-08 21:51:59,text,in,fa10-01-02,
2011-05-08 17:43:25,text,in,a906f8dc637e2a4fd50601904dc83322ef982ce1,
2011-05-08 21:34:59,text,out,fa10-01-02,
2011-05-09 10:16:39,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-09 08:19:37,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-09 13:42:53,text,in,fa10-01-02,
2011-05-09 13:14:58,text,in,fa10-01-02,
2011-05-09 13:51:31,text,out,fa10-01-02,
2011-05-09 13:39:49,text,out,fa10-01-02,
2011-05-09 13:14:37,text,out,fa10-01-02,
2011-05-09 13:14:03,text,out,fa10-01-02,
2011-05-09 18:34:51,text,in,f7db644f2c10df0f16471e0194bb5a813bb67d5f,
2011-05-09 17:44:26,text,in,fa10-01-02,
2011-05-09 17:50:11,text,out,fa10-01-02,
2011-05-09 19:02:13,text,in,fa10-01-02,
2011-05-09 19:02:11,text,in,fa10-01-02,
2011-05-09 19:26:00,text,out,fa10-01-02,
2011-05-09 19:25:32,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-09 19:23:40,text,out,e4e823e383ddf57e3c15d3a60a96a649083b87b4,
2011-05-09 18:58:51,text,out,fa10-01-02,
2011-05-09 18:55:23,text,out,f7db644f2c10df0f16471e0194bb5a813bb67d5f,
2011-05-09 20:00:23,text,in,7bcb87774bb1a0ee9bc10c32bf944b9219c7676a,
2011-05-10 16:16:56,text,in,fa10-01-02,
2011-05-10 16:12:00,text,in,fa10-01-02,
2011-05-10 16:11:32,text,in,fa10-01-02,
2011-05-10 16:15:44,text,out,fa10-01-02,
2011-05-10 18:44:43,text,in,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-10 18:16:09,text,in,fa10-01-02,
2011-05-10 17:52:45,text,in,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-10 17:51:00,text,in,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-10 17:32:25,text,in,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-10 19:02:02,text,out,fa10-01-02,
2011-05-10 18:19:54,text,out,fa10-01-02,
2011-05-10 17:55:52,text,out,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-10 17:55:18,text,out,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-10 17:51:49,text,out,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-10 17:51:29,text,out,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-10 17:50:27,text,out,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-11 10:15:30,text,in,fa10-01-02,
2011-05-11 10:11:50,text,out,fa10-01-02,
2011-05-11 11:56:01,text,in,dd304af9d040213589e0cdb46bfded7d8e51b9a8,
2011-05-11 11:25:23,text,in,fa10-01-02,
2011-05-11 11:21:25,text,in,fa10-01-02,
2011-05-11 11:15:38,text,in,fa10-01-02,
2011-05-11 11:05:22,text,in,fa10-01-02,
2011-05-11 10:59:49,text,in,fa10-01-02,
2011-05-11 11:22:53,text,out,fa10-01-02,
2011-05-11 11:22:40,text,out,fa10-01-02,
2011-05-11 11:21:51,text,out,fa10-01-02,
2011-05-11 11:18:10,text,out,fa10-01-02,
2011-05-11 11:14:10,text,out,fa10-01-02,
2011-05-11 11:13:23,text,out,fa10-01-02,
2011-05-11 11:12:43,text,out,fa10-01-02,
2011-05-11 11:11:48,text,out,fa10-01-02,
2011-05-11 11:01:55,text,out,fa10-01-02,
2011-05-11 10:58:37,text,out,fa10-01-02,
2011-05-11 14:04:47,text,out,dd304af9d040213589e0cdb46bfded7d8e51b9a8,
2011-05-11 14:03:13,text,out,dd304af9d040213589e0cdb46bfded7d8e51b9a8,
2011-05-11 17:48:33,text,in,fa10-01-02,
2011-05-11 17:01:59,text,out,fa10-01-02,
2011-05-12 08:23:49,text,in,dd304af9d040213589e0cdb46bfded7d8e51b9a8,
2011-05-12 08:24:55,text,out,dd304af9d040213589e0cdb46bfded7d8e51b9a8,
2011-05-12 11:40:00,text,in,fa10-01-02,
2011-05-12 11:36:31,text,in,fa10-01-02,
2011-05-12 11:32:29,text,out,fa10-01-02,
2011-05-12 18:21:11,text,in,efc62b4fee83a82c4c5da40ca248fbee651a65,
2011-05-12 23:38:31,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-12 21:05:12,text,in,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-12 20:33:42,text,in,4075b2bcffe209a6ac2d451910a38b0f027cd4b3,
2011-05-12 23:37:06,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-12 23:36:02,text,out,daa9dece01c48da4635bf5f250142cfb6577d822,
2011-05-13 10:47:42,text,out,f8f8354e33d4446cce1e4697f517558f9c3a11ff,
2011-05-13 10:23:27,text,out,f8f8354e33d4446cce1e4697f517558f9c3a11ff,
2011-05-13 12:46:43,text,in,efc62b4fee83a82c4c5da40ca248fbee651a65,
2011-05-13 12:46:20,text,out,efc62b4fee83a82c4c5da40ca248fbee651a65,
2011-05-13 22:32:36,text,in,f8f8354e33d4446cce1e4697f517558f9c3a11ff,
2011-05-14 12:00:15,text,out,4075b2bcffe209a6ac2d451910a38b0f027cd4b3,
2011-05-14 11:58:12,text,out,fa10-01-02,
2011-05-14 11:57:47,text,out,fa10-01-02,
2011-05-15 10:22:50,text,out,113c2b76f8aa05b90949bc529ff56d0e7c14b7e5,
2011-05-15 13:25:29,text,in,2907fe1798af144948a0a00740304ab8f924bbe9,
2011-05-15 11:49:45,text,in,113c2b76f8aa05b90949bc529ff56d0e7c14b7e5,
2011-05-15 13:28:22,text,out,2907fe1798af144948a0a00740304ab8f924bbe9,
2011-05-15 13:24:49,text,out,2907fe1798af144948a0a00740304ab8f924bbe9,
2011-05-15 14:08:54,text,in,2907fe1798af144948a0a00740304ab8f924bbe9,
2011-05-15 14:03:24,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-05-15 13:52:24,text,in,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-05-15 13:45:18,text,in,2907fe1798af144948a0a00740304ab8f924bbe9,
2011-05-15 13:53:57,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-05-15 13:51:48,text,out,38ee13c41b92b85bbf4b18a7a82a0fce94c8b691,
2011-05-16 09:41:15,text,in,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-16 09:40:22,text,out,6ff0990b253e83dbe650f5f043e976f7f661a7fc,
2011-05-16 13:56:19,text,out,eb8f4f39a171317d41b753ec6321973b8a05ebe6,
2011-05-16 16:06:57,text,in,3ea2d0325e59efc80fcf25775be2c6c8d45a410a,
2011-05-16 16:03:03,text,in,fa10-01-02,
2011-05-16 15:58:15,text,in,fa10-01-02,
2011-05-16 15:51:42,text,in,fa10-01-02,
2011-05-16 15:44:39,text,in,fa10-01-02,
2011-05-16 15:43:44,text,in,fa10-01-02,
2011-05-16 14:34:03,text,in,eb8f4f39a171317d41b753ec6321973b8a05ebe6,
2011-05-16 16:09:45,text,out,3ea2d0325e59efc80fcf25775be2c6c8d45a410a,
2011-05-16 15:59:39,text,out,fa10-01-02,
2011-05-16 15:56:49,text,out,fa10-01-02,
2011-05-16 15:49:28,text,out,fa10-01-02,
2011-05-16 15:41:41,text,out,fa10-01-02,
2011-05-16 15:41:17,text,out,fa10-01-02,
2011-05-16 14:51:55,text,out,eb8f4f39a171317d41b753ec6321973b8a05ebe6,
2011-05-16 17:40:29,text,in,fa10-01-02,
